,id,isrc,track,artists,album,release_date,release_year,length_ms,explicit,popularity
1323,78QR3Wp35dqAhFEc2qAGjE,USUG11801811,Drip Too Hard (Lil Baby & Gunna),"['Lil Baby', 'Gunna']",Drip Harder,2018-10-05,2018,145542,True,86
1324,7qEHsqek33rTcFNT9PFqLf,DEUM71807062,Someone You Loved,['Lewis Capaldi'],Divinely Uninspired To A Hellish Extent,2019-05-17,2019,182160,False,92
1325,1lOe9qE0vR9zwWQAOk6CoO,QZ85M1940160,Ransom,['Lil Tecca'],We Love You Tecca,2019-08-30,2019,131240,True,85
1326,2bT1PH7Cw3J9p3t7nlXCdh,USUM71907349,If I Can't Have You,['Shawn Mendes'],Shawn Mendes (Deluxe),2019-06-19,2019,191466,False,75
1327,0t3ZvGKlmYmVsDzBJAXK8C,USUM71912330,Goodbyes (feat. Young Thug),"['Post Malone', 'Young Thug']",Hollywood's Bleeding,2019-09-06,2019,174853,True,81
1328,0FZ4Dmg8jJJAPJnvBIzD9z,USAT21811523,ZEZE (feat. Travis Scott & Offset),"['Kodak Black', 'Offset', 'Travis Scott']",Dying to Live,2018-12-14,2018,228759,True,81
1329,7dt6x5M1jzdTEt8oCbisTK,USUM71805170,Better Now,['Post Malone'],beerbongs & bentleys,2018-04-27,2018,231266,True,84
1330,2iUXsYOEPhVqEBwsqP70rE,GBUM71800366,Youngblood,['5 Seconds of Summer'],Youngblood (Deluxe),2018-06-15,2018,203417,False,85
1331,5ry2OE6R2zPQFDO85XkgRb,USCM51900318,Money In The Grave (Drake ft. Rick Ross),"['Drake', 'Rick Ross']",The Best In The World Pack,2019-06-15,2019,205426,True,80
1332,3GJ4hzg4lrGwU51Y3VARbF,USWB11800928,Speechless,['Dan + Shay'],Dan + Shay,2018-06-22,2018,213386,False,72
1333,4kV4N9D1iKVxx1KLvtTpjS,USUM71900409,"break up with your girlfriend, i'm bored",['Ariana Grande'],"thank u, next",2019-02-08,2019,190440,True,79
1334,0PG9fbaaHFHfre2gUVo7AN,USAT21811659,Please Me,"['Cardi B', 'Bruno Mars']",Please Me,2019-02-15,2019,200889,True,79
1335,2GGMabyHXnJmjY6CXhhB2e,USAT21811495,Money,['Cardi B'],Money,2018-10-23,2018,183527,True,74
1336,6RRNNciQGZEXnqk8SQ9yv5,USUG11901470,You Need To Calm Down,['Taylor Swift'],Lover,2019-08-23,2019,171360,False,84
1337,1000nHvUdawXuUHgBod4Wv,USSM11903948,Panini,['Lil Nas X'],Panini,2019-09-13,2019,114893,False,72
1338,3Ol2xnObFdKV9pmRD2t9x8,USAT21812667,Look Back at It,['A Boogie Wit da Hoodie'],Hoodie SZN,2018-12-21,2018,179449,True,79
1339,2t8yVaLvJ0RenpXUIAC52d,QZ45A1700126,a lot,['21 Savage'],i am > i was,2018-12-21,2018,288624,True,84
1340,2Rk4JlNc2TPmZe2af99d45,USUG11901494,ME! (feat. Brendon Urie of Panic! At The Disco),"['Taylor Swift', 'Brendon Urie', 'Panic! At The Disco']",Lover,2019-08-23,2019,193000,False,81
1341,3gE4eQH3K83Sght0ZLvuBK,USWB11802236,MIA,"['Bad Bunny', 'Drake']",X 100PRE,2018-12-23,2018,210367,False,79
1342,6uFn47ACjqYkc0jADwEdj1,USQX91900309,Pop Out (feat. Lil Tjay),"['Polo G', 'Lil Tjay']",Die A Legend,2019-06-07,2019,166560,True,80
1343,2rxQMGVafnNaRaXlRMWPde,US6XF1700259,Beautiful Crazy,['Luke Combs'],This One's for You Too (Deluxe Edition),2018-06-01,2018,193200,False,84
1344,1rBjexQsgqXpsS2BrCxaDX,QZDA51839408,Thotiana,['Blueface'],Famous Cryp,2018-12-18,2018,129264,True,65
1345,285pBltuF7vW8TeWk8hdRR,USUG11800685,Lucid Dreams,['Juice WRLD'],Goodbye & Good Riddance,2018-12-10,2018,239835,True,87
1346,1xzBco0xcoJEDXktl7Jxrr,QM24S1703585,Mo Bamba,['Sheck Wes'],MUDBOY,2018-10-05,2018,183906,True,81
1347,70eFcWOvlMObDhURTqT4Fv,GBAHS1900885,Beautiful People (feat. Khalid),"['Ed Sheeran', 'Khalid']",No.6 Collaborations Project,2019-07-12,2019,197866,False,76
1348,0QIjsbm2fh1cJ45XO9eGqq,USAT21811087,Wake Up in the Sky,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']",Wake Up in the Sky,2018-09-14,2018,204664,True,79
1349,6foY66mWZN0pSRjZ408c00,QZ22S1500059,Whiskey Glasses,['Morgan Wallen'],If I Know Me,2018-04-27,2018,234346,False,83
1350,4TCeFZNjGNQIpCuZmJkkE2,USWB11900819,God's Country,['Blake Shelton'],Fully Loaded: God's Country,2019-12-13,2019,204800,False,71
1351,5qrSlOut2rNAWv3ubArkNy,AUUM71800255,Be Alright,['Dean Lewis'],A Place We Knew,2019-03-22,2019,196493,True,81
1352,3j84U36KvLeXNDPv4t5pI8,USUM71823137,Pure Water (with Migos),"['Mustard', 'Migos']",Perfect Ten,2019-06-28,2019,192470,True,77
1353,01tA4XmJ4fGQNwti6b2hPm,QZEPT1900040,The Git Up,['Blanco Brown'],Honeysuckle & Lightning Bugs,2019-10-10,2019,200593,False,69
1354,4w8niZpiMy6qz1mntFA5uM,USUG11801723,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,2018,212500,True,77
1355,2GjMaJ7DacMIkgoe8oMXGg,GBUM71805350,Close To Me,"['Ellie Goulding', 'Diplo', 'Swae Lee']",Brightest Blue,2020-07-17,2020,182626,True,66
1356,7rvyVWja33WG9R97oeJAjx,USHM91813257,Envy Me,['Calboy'],Wildboy,2019-05-31,2019,120133,True,70
1357,6Up545NUflOiXo8cEraH49,US8391800158,You Say,['Lauren Daigle'],Look Up Child,2018-09-07,2018,274693,False,78
1358,22oEJW6r2rMb9z4IntfyEa,USAT21801173,"Hey Look Ma, I Made It",['Panic! At The Disco'],Pray for the Wicked,2018-06-22,2018,169666,False,69
1359,21jGcNKet2qwijlDFuPiPb,USUM71915699,Circles,['Post Malone'],Hollywood's Bleeding,2019-09-06,2019,215280,False,89
1360,7aEtlGHoiPAfRB084NiDmx,US6XF1700264,Beer Never Broke My Heart,['Luke Combs'],What You See Is What You Get,2019-11-08,2019,186733,False,79
1361,3s4mrPrEFFPF0LmAfutW0n,USAT21903320,The London (feat. J. Cole & Travis Scott),"['Young Thug', 'J. Cole', 'Travis Scott']",So Much Fun,2019-08-16,2019,200186,True,71
1362,4au7FRcgZzChASRYu279xH,US2BU1900425,Con Calma - Remix,"['Daddy Yankee', 'Katy Perry', 'Snow']",Con Calma (Remix),2019-04-19,2019,181280,False,62
1363,7eBqSVxrzQZtK2mmgRG6lC,QMCE31801827,Murder on My Mind,['YNW Melly'],I AM YOU,2018-08-03,2018,268434,True,81
1364,43zdsphuZLzwA9k4DJhU0I,USUM71815958,when the party's over,['Billie Eilish'],"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,2019,196077,False,87
1365,3A2yGHWIzmGEIolwonU69h,USUG11802247,Act Up,['City Girls'],Girl Code,2018-11-16,2018,158332,True,69
1366,58q2HKrzhC3ozto2nDdN4z,USAT21801431,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",Invasion of Privacy,2018-04-06,2018,253390,True,80
1367,2ez6qvOTHKeI3ss80NGqnI,QZ47A1900210,Trampoline (with ZAYN),"['SHAED', 'ZAYN']",Melt (Deluxe),2019-12-27,2019,184280,False,72
1368,6V7g6qM8wheMivMWrzbPTM,QMKSC1800039,Leave Me Alone,['Flipp Dinero'],LOVE FOR GUALA,2019-11-22,2019,195637,True,73
1369,4OafepJy2teCjYJbvFE60J,USUM71808582,breathin,['Ariana Grande'],Sweetener,2018-08-17,2018,198160,True,74
1370,4SSnFejRGlZikf02HLewEF,USUM71900770,bury a friend,['Billie Eilish'],"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,2019,193143,False,77
1371,5nzhL67GpF9szXWg5y509A,USUG11801853,Close Friends (Lil Baby & Gunna),['Lil Baby'],Drip Harder,2018-10-05,2018,203881,True,76
1372,5ygDXis42ncn6kYG14lEVG,KRE671700001,Baby Shark,['Pinkfong'],Pinkfong Animal Songs,2017-07-27,2017,80927,False,80
1373,5KBARWIxeMGkvUax9VtVC9,USWB11900833,My Type,['Saweetie'],ICY,2019-03-29,2019,126446,True,75
1374,0PQoUlzP7ILdcrzpajHXc0,USUM71821752,Worth It,['YK Osiris'],The Golden Child,2019-10-11,2019,189253,False,70
1375,0DiDStADDVh3SvAsoJAFMk,USUG11901281,Only Human,['Jonas Brothers'],Happiness Begins,2019-06-07,2019,183000,False,72
1376,2opQESZb7JsRKCvWMBPeuv,USUG11901024,Knockin' Boots,['Luke Bryan'],Born Here Live Here Die Here,2020-08-07,2020,200066,False,71
1377,6CTWathupIiDs7U4InHnDA,USUM71810720,Trip,['Ella Mai'],Ella Mai,2018-10-12,2018,213993,False,77
1378,56eGOeSsqdg3FLxdo83TwV,USCRB1713686,Rumor,['Lee Brice'],Lee Brice,2017-11-03,2017,198440,False,75
1379,1wJRveJZLSb1rjhnUHQiv6,USAT21812918,Swervin (feat. 6ix9ine),"['A Boogie Wit da Hoodie', '6ix9ine']",Hoodie SZN,2018-12-21,2018,189486,True,74
1380,6b2RcmUt1g9N9mQ3CbjX2Y,GBUM71902381,How Do You Sleep?,['Sam Smith'],How Do You Sleep?,2019-07-19,2019,202204,False,72
1381,5MPPttjfGap2C6j6eKcO6J,USUG11900748,Baby (Lil Baby feat. DaBaby),"['Quality Control', 'Lil Baby', 'DaBaby']",Quality Control: Control The Streets Volume 2,2019-08-16,2019,142417,True,79
1382,2KqJC0koTBUyDlsMt5ok1V,USLXJ1907459,Look What God Gave Her,['Thomas Rhett'],Center Point Road,2019-05-31,2019,168960,False,70
1383,19kUPdKTp85q9RZNwaXM15,USRN11800115,Good as You,['Kane Brown'],Experiment Extended,2019-11-01,2019,192053,False,66
1384,59ywHNwwchG4nZJMLyxSzd,USUG11802308,Clout (feat. Cardi B),"['Offset', 'Cardi B']",FATHER OF 4,2019-02-22,2019,205803,True,69
1385,45Egmo7icyopuzJN0oMEdk,USRC11703646,Love Lies (with Normani),"['Khalid', 'Normani']",Love Lies (with Normani),2018-02-14,2018,201707,False,77
1386,4hPpVbbakQNv8YTHYaOJP4,US6XF1800275,One Thing Right,"['Marshmello', 'Kane Brown']",One Thing Right,2019-06-21,2019,181823,False,73
1387,2rMAtCaTj16NptyVfEIeAC,QMCE31902212,Cash Shit (feat. DaBaby),"['Megan Thee Stallion', 'DaBaby']",Fever,2019-05-17,2019,192539,True,68
1388,42fw0rxRO2xbesF6mJfd4Y,USWB11702518,Tequila,['Dan + Shay'],Dan + Shay,2018-06-22,2018,196746,False,73
1389,1WrxYBGmFK19BMRn3wLYMa,USWB12307018,Shotta Flow 7,['NLE Choppa'],Shotta Flow 7,2023-12-07,2023,165433,True,78
1390,5N1o6d8zGcSZSeMFkOUQOk,QMCE31902405,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']",Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),2019-08-09,2019,199427,True,67
1391,4qQwGRtGT7l6ckQtdPEFd4,QM3E21802135,Talk You Out Of It,['Florida Georgia Line'],Can't Say I Ain't Country,2019-02-15,2019,202920,False,63
1392,4VUwkH455At9kENOfzTqmF,USAT21810504,Beautiful (feat. Camila Cabello),"['Bazzi', 'Camila Cabello']",Beautiful (feat. Camila Cabello),2018-08-02,2018,180000,False,74
1393,4w95iGC6NrxZJ5o3D7bWyV,QMRSZ1701931,Eyes On You,['Chase Rice'],Lambs & Lions,2017-11-17,2017,182493,False,70
1394,08tq1XcHwVt5PHXUo87i0D,USWB11800876,All To Myself,['Dan + Shay'],Dan + Shay,2018-06-22,2018,169920,False,65
1395,0Ryd8975WihbObpp5cPW1t,USUG11902591,boyfriend (with Social House),"['Ariana Grande', 'Social House']",boyfriend,2019-08-02,2019,186106,True,81
1396,6jfEZdUJ2Yla6h7gTJgKuo,USRC11900110,Walk Me Home,['P!nk'],Hurts 2B Human,2019-04-25,2019,177390,False,69
1397,6iaSML1PIYq936g62BDtBq,USUG11900302,Robbery,['Juice WRLD'],Death Race For Love (Bonus Track Version),2019-03-08,2019,240050,True,83
1398,0VjIjW4GlUZAMYd2vXMi3b,USUG11904206,Blinding Lights,['The Weeknd'],After Hours,2020-03-20,2020,200040,False,93
1399,21jGcNKet2qwijlDFuPiPb,USUM71915699,Circles,['Post Malone'],Hollywood's Bleeding,2019-09-06,2019,215280,False,89
1400,0nbXyq5TXYPCO7pr3N8S4I,USAT21906978,The Box,['Roddy Ricch'],Please Excuse Me for Being Antisocial,2019-12-06,2019,196652,True,87
1401,3PfIrDoz19wz7qK7tYeu62,GBAHT1901121,Don't Start Now,['Dua Lipa'],Future Nostalgia,2020-03-27,2020,183290,False,85
1402,7ytR5pFWmSjzHJIeQkgog4,USUM72007941,ROCKSTAR (feat. Roddy Ricch),"['DaBaby', 'Roddy Ricch']",BLAME IT ON BABY,2020-04-17,2020,181733,True,79
1403,3jjujdWJ72nww5eGnfs2E7,USSM11912588,Adore You,['Harry Styles'],Fine Line,2019-12-13,2019,207133,False,85
1404,5yY9lUy8nbvjM1Uyo1Uqoc,USSM11914962,Life Is Good (feat. Drake),"['Future', 'Drake']",Life Is Good (feat. Drake),2020-01-10,2020,237735,True,78
1405,4cktbXiXOapiLBMprHFErI,USUM71913350,Memories,['Maroon 5'],JORDI (Deluxe),2021-06-11,2021,189486,False,87
1406,7yFhA2fUsL2oIMWlw5DaHQ,USG4X1800054,The Bones,['Maren Morris'],GIRL,2019-03-08,2019,197293,False,72
1407,7qEHsqek33rTcFNT9PFqLf,DEUM71807062,Someone You Loved,['Lewis Capaldi'],Divinely Uninspired To A Hellish Extent,2019-05-17,2019,182160,False,92
1408,3Dv1eDb0MEgF93GpLXlucZ,USRC11903454,Say So,['Doja Cat'],Hot Pink,2019-11-07,2019,237893,True,79
1409,5cYFwgA5dHoqR3xGnlr9ew,USWB12000841,I Hope (feat. Charlie Puth),"['Gabby Barrett', 'Charlie Puth']",Goldmine,2020-06-19,2020,211605,False,63
1410,2MbdDtCv5LUVjYy9RuGTgC,USAT22003620,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",2020-06-24,2020,227478,True,74
1411,2XU0oxnq2qxCpomAAuJY8K,QZES71982312,Dance Monkey,['Tones And I'],Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,2019,209438,False,78
1412,55CHeLEfn5iJ0IIkgaa4si,QMCE32000097,Savage,['Megan Thee Stallion'],Suga,2020-03-06,2020,155497,True,71
1413,696DnlkuDOXcMAnKlTgXXK,USSM11914320,ROXANNE,['Arizona Zervas'],ROXANNE,2019-10-10,2019,163636,True,79
1414,4umIPjkehX1r7uhmGvXiSV,USUM72001302,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']",Changes,2020-02-14,2020,212866,False,77
1415,3ZCTVFBt2Brf31RLEnCkWJ,USUM71922577,everything i wanted,['Billie Eilish'],everything i wanted,2019-11-13,2019,245425,False,86
1416,72GVdRHK49beKrC1NqRCqj,RUB421901499,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']",While The World Was Burning,2020-11-20,2020,176218,True,69
1417,6UelLqGlWMcVH1E5c4H7lY,USSM11912587,Watermelon Sugar,['Harry Styles'],Fine Line,2019-12-13,2019,174000,False,89
1418,2gMXnyrvIjhVBUZwvLZDMP,DEUM71905868,Before You Go,['Lewis Capaldi'],Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,2019,215106,False,87
1419,0Aqi7ArnBrGblW5T6p2jmD,USUYG1221109,Falling,['Trevor Daniel'],Nicotine,2020-03-26,2020,159381,False,80
1420,2wrJq5XKLnmhRXHIAf9xBa,USWB11902440,"10,000 Hours (with Justin Bieber)","['Dan + Shay', 'Justin Bieber']","10,000 Hours (with Justin Bieber)",2019-10-04,2019,167693,False,77
1421,4Oun2ylbjFKMPTiaSbbCih,USAT22005111,WAP (feat. Megan Thee Stallion),"['Cardi B', 'Megan Thee Stallion']",WAP (feat. Megan Thee Stallion),2020-08-07,2020,187541,True,81
1422,3QzAOrNlsabgbMwlZt7TAY,USUM71911808,Ballin' (with Roddy Ricch),"['Mustard', 'Roddy Ricch']",Perfect Ten,2019-06-28,2019,180434,True,80
1423,6jRq8gaZhMUyy5RclRPcAf,USUG11902959,hot girl bummer,['blackbear'],everything means nothing,2020-08-21,2020,188343,True,79
1424,22LAwLoDA5b4AaGSkg6bKW,USUM72001714,Blueberry Faygo,['Lil Mosey'],Certified Hitmaker,2020-02-06,2020,162546,True,77
1425,6bnF93Rx87YqUBLSgjiMU8,USUG11904007,Heartless,['The Weeknd'],After Hours,2020-03-20,2020,198266,True,85
1426,6Ozh9Ok6h4Oi1wUSLtBseN,USUM71918972,BOP,['DaBaby'],KIRK,2019-09-27,2019,159714,True,80
1427,4l0Mvzj72xxOpRrp6h8nHi,USUM71918727,Lose You To Love Me,['Selena Gomez'],Rare,2020-01-10,2020,206458,False,83
1428,6KgBpzTuTRPebChN0VTyzV,USAT21600354,Good as Hell,['Lizzo'],Cuz I Love You (Super Deluxe),2019-04-17,2019,159735,False,74
1429,127QTOFJsJQp5LbJbu3A1y,USUG12001281,Toosie Slide,['Drake'],Toosie Slide,2020-04-03,2020,247058,True,74
1430,017PF4Q3l4DBUiWoXk4OWT,GBAHT1901303,Break My Heart,['Dua Lipa'],Future Nostalgia,2020-03-27,2020,221820,False,79
1431,5MwynWK9s4hlyKHqhkNn4A,QZ22S1800006,Chasin' You,['Morgan Wallen'],If I Know Me,2018-04-27,2018,205453,False,83
1432,1xQ6trAsedVPCdbtDAmk0c,USSM12003798,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']",Savage Love (Laxed - Siren Beat),2020-06-11,2020,171374,True,76
1433,6XHVuErjQ4XNm6nDPVCxVX,USRC11901583,No Guidance (feat. Drake),"['Chris Brown', 'Drake']",Indigo,2019-06-28,2019,260640,True,80
1434,3yOlyBJuViE2YSGn3nVE1K,USSM11914257,My Oh My (feat. DaBaby),"['Camila Cabello', 'DaBaby']",Romance,2019-12-06,2019,170746,False,77
1435,5QDLhrAOJJdNAmCTJ8xMyW,QM7282022872,Dynamite,['BTS'],BE,2020-11-20,2020,199053,False,83
1436,1IIKrJVP1C9N7iPtG6eOsK,USRC12001468,Go Crazy,"['Chris Brown', 'Young Thug']",Slime & B,2020-05-08,2020,176960,True,77
1437,07KXEDMj78x68D884wgVEm,USAT21906985,High Fashion (feat. Mustard),"['Roddy Ricch', 'Mustard']",Please Excuse Me for Being Antisocial,2019-12-06,2019,220486,True,72
1438,2SAqBLGA283SUiwJ3xOUVI,USUG12001748,Laugh Now Cry Later (feat. Lil Durk),"['Drake', 'Lil Durk']",Laugh Now Cry Later (feat. Lil Durk),2020-08-14,2020,261492,True,81
1439,02RCbjb9czvQKNGBmEmWob,USUG11902877,Woah,['Lil Baby'],My Turn,2020-02-28,2020,183011,True,69
1440,7eJMfftS33KTjuF7lTsMCx,USSM12000925,death bed (coffee for your head),"['Powfu', 'beabadoobee']",death bed (coffee for your head),2020-02-08,2020,173333,False,84
1441,6v3KW9xbzN5yKLt9YKDYA2,USUM71911283,Señorita,"['Shawn Mendes', 'Camila Cabello']",Shawn Mendes (Deluxe),2019-06-19,2019,190799,False,82
1442,3eekarcy7kvN4yt5ZFzltW,USSM11904276,HIGHEST IN THE ROOM,['Travis Scott'],HIGHEST IN THE ROOM,2019-10-04,2019,175720,True,86
1443,2Fxmhks0bxGSBdJ92vM42m,USUM71900764,bad guy,['Billie Eilish'],"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,2019,194087,False,85
1444,4jPy3l0RUwlUI9T5XHBW2m,USQX92003025,Mood (feat. iann dior),"['24kGoldn', 'iann dior']",El Dorado,2021-03-26,2021,140533,True,82
1445,7ju97lgwC2rKQ6wwsf9no9,USUM72004304,Rain On Me (with Ariana Grande),"['Lady Gaga', 'Ariana Grande']",Chromatica,2020-05-29,2020,182200,False,76
1446,0PvFJmanyNQMseIFrU708S,USUM72013355,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']",Shoot For The Stars Aim For The Moon,2020-07-03,2020,190476,True,80
1447,6cy3ki60hLwimwIje7tALf,USSM11912430,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",RITMO (Bad Boys For Life),2019-10-12,2019,221714,True,73
1448,591ks2A0o7ratTpiRdI7M6,USUYG1257043,Heart On Ice,['Rod Wave'],PTSD,2019-06-14,2019,159669,True,74
1449,5M8goiFYynmNxhueYW6grR,USWB11902679,Nobody But You (Duet with Gwen Stefani),"['Blake Shelton', 'Gwen Stefani']",Fully Loaded: God's Country,2019-12-13,2019,194866,False,67
1450,2ez6qvOTHKeI3ss80NGqnI,QZ47A1900210,Trampoline (with ZAYN),"['SHAED', 'ZAYN']",Melt (Deluxe),2019-12-27,2019,184280,False,72
1451,2Y0wPrPQBrGhoLn14xRYCG,USUG12001904,Come & Go (with Marshmello),"['Juice WRLD', 'Marshmello']",Legends Never Die,2020-07-10,2020,205484,True,80
1452,3HWzoMvoF3TQfYg4UPszDq,USAT21703896,Truth Hurts,['Lizzo'],Cuz I Love You (Super Deluxe),2019-04-19,2019,173325,True,74
1453,2kJwzbxV2ppxnQoYw4GLBZ,USQX91902708,If the World Was Ending (feat. Julia Michaels),"['JP Saxe', 'Julia Michaels']",If the World Was Ending (feat. Julia Michaels),2019-10-17,2019,208687,False,79
1454,6gxKUmycQX7uyMwJcweFjp,USUG12000092,We Paid (feat. 42 Dugg),"['Lil Baby', '42 Dugg']",My Turn (Deluxe),2020-05-01,2020,181929,True,77
1455,16wAOAZ2OkqoIDN7TpChjR,USUM71923046,Yummy,['Justin Bieber'],Changes,2020-02-14,2020,208520,False,71
1456,7cA3PnUQDlUyBBwpRozQeo,USRN11800147,One Man Band,['Old Dominion'],Old Dominion,2019-10-25,2019,186240,False,77
1457,4TCc369aRPRubv1m8R1TBG,QMRSZ1901461,Got What I Got,['Jason Aldean'],9,2019-11-22,2019,178146,False,68
1458,1qYKWcEOrh2tM8PlgIm8K1,TCAEA1802695,Sunday Best,['Surfaces'],Where the Light Is,2019-01-06,2019,158947,False,77
1459,7FIWs0pqAYbP91WWM0vlTQ,USUM72000788,Godzilla (feat. Juice WRLD),"['Eminem', 'Juice WRLD']",Music To Be Murdered By,2020-01-17,2020,210800,True,89
1460,1oWM79mUVdZGCGYjSirHZR,USUG11903492,Bandit (with YoungBoy Never Broke Again),"['Juice WRLD', 'YoungBoy Never Broke Again']",Death Race For Love (Bonus Track Version),2019-03-08,2019,189322,True,77
1461,3IJYUaN3tx04S4TYyZHKoP,USSM12002247,Party Girl,['StaySolidRocky'],Fallin',2020-07-15,2020,147800,False,73
1462,3DA4SE262k6rdEtlHteNyq,USUM71805387,Die From A Broken Heart,['Maddie & Tae'],The Way It Feels,2020-04-10,2020,188320,False,73
1463,6EDO9iiTtwNv6waLwa1UUq,USSM12004501,POPSTAR (feat. Drake),"['DJ Khaled', 'Drake']",POPSTAR (feat. Drake),2020-07-17,2020,200221,True,73
1464,7iKRL1F3m4t4dkMponnD0P,USSM10906085,All I Want for Christmas Is You - Mariah's New Dance Mix Edit 2009,"['Mariah Carey', 'Lowsunday']",All I Want For Christmas Is You (Mariah's New Dance Mixes 2009),2009-11-23,2009,215653,False,32
1465,6uyiyatWPCqC59Mm4rO8xL,USCRB1900135,One Of Them Girls,['Lee Brice'],Hey World,2020-11-20,2020,188893,False,77
1466,10xuH52YSXHWFwCaF1fsDd,USUM72002308,Hard To Forget,['Sam Hunt'],SOUTHSIDE,2020-04-03,2020,204760,False,64
1467,1Y3TlYJNhIa7k4YAvFkJAB,USUG12000522,One Margarita,['Luke Bryan'],Born Here Live Here Die Here,2020-08-07,2020,193426,False,67
1468,1000nHvUdawXuUHgBod4Wv,USSM11903948,Panini,['Lil Nas X'],Panini,2019-09-13,2019,114893,False,72
1469,5Z8HZM6iQMhhqyPcCGY5g9,USAT21904711,Hot (feat. Gunna),"['Young Thug', 'Gunna']",So Much Fun,2019-08-16,2019,193026,True,73
1470,0Al3wN3keprGTSgG8NBwjr,USCJY1944081,I Hope You’re Happy Now,"['Carly Pearce', 'Lee Brice']",Carly Pearce,2020-02-14,2020,198688,False,73
1471,7ge7BHazYbVKi8qyZUX1Bm,USUG12000034,Emotionally Scarred,['Lil Baby'],My Turn,2020-02-28,2020,197529,True,73
1472,4S2uhQE8L9V6p7rj7SiauJ,QMCE32000089,Suicidal (feat. Juice WRLD) - Remix,"['YNW Melly', 'Juice WRLD']",Suicidal (Remix) [feat. Juice WRLD],2020-03-13,2020,225857,True,76
1473,44gRhRi2OhEf7moAUj6MD1,USUG12001660,The Bigger Picture,['Lil Baby'],The Bigger Picture,2020-06-12,2020,252728,True,66
1474,0DiDStADDVh3SvAsoJAFMk,USUG11901281,Only Human,['Jonas Brothers'],Happiness Begins,2019-06-07,2019,183000,False,72
1475,1H7KnK26kc1YyellpbINEn,USUM72013367,The Woo (feat. 50 Cent & Roddy Ricch),"['Pop Smoke', '50 Cent', 'Roddy Ricch']",Shoot For The Stars Aim For The Moon,2020-07-03,2020,201600,True,74
1476,5f4Hy5mw5SRaUgXX9c6P5S,USUG11902886,Sum 2 Prove,['Lil Baby'],My Turn,2020-02-28,2020,205760,True,76
1477,4HBZA5flZLE435QTztThqH,USUM72009644,Stuck with U (with Justin Bieber),"['Ariana Grande', 'Justin Bieber']",Stuck with U,2020-05-08,2020,228482,False,83
1478,5rZlwNFl01HqLWBQGryKSm,USUM72013632,Mood Swings (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']",Shoot For The Stars Aim For The Moon,2020-07-03,2020,213333,True,80
1479,7lidXGPXPYLNThITAOTlkK,USUM71918343,You should be sad,['Halsey'],Manic,2020-01-17,2020,205473,True,74
1480,79s5XnCN4TJKTVMSmOx8Ep,USUM71914275,Dior,['Pop Smoke'],Meet The Woo,2019-07-26,2019,216386,True,83
1481,4nK5YrxbMGZstTLbvj6Gxw,USUM71922597,Supalonely,"['BENEE', 'Gus Dapperton']",STELLA & STEVE,2019-11-15,2019,223480,True,71
1482,5Fhe63YOMZsGdB3CgCDuBi,US6XF1700254,Even Though I'm Leaving,['Luke Combs'],What You See Is What You Get,2019-11-08,2019,225253,False,72
1483,39Yp9wwQiSRIDOvrVg7mbk,USSM12002217,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",THE SCOTTS,2020-04-24,2020,165977,True,78
1484,7f5trao56t7sB7f14QDTmp,USRC11901510,Juicy,"['Doja Cat', 'Tyga']",Hot Pink,2019-11-07,2019,203093,True,72
1485,5f1joOtoMeyppIcJGZQvqJ,USRN11900133,Be Like That - feat. Swae Lee & Khalid,"['Kane Brown', 'Swae Lee', 'Khalid']",Be Like That (feat. Swae Lee & Khalid),2020-07-10,2020,191406,False,71
1486,30RZAuEkYeDXvy46Iv6l7E,USRN11800032,Homesick,['Kane Brown'],Experiment Extended,2019-11-01,2019,205400,False,66
